-2	0	32	-2	0	36	-2	0	100	-2	0	100	-2	0	100	-2	0	100	-2	0	100	-2	0	100	-2	0	102	5	15	11	-2	0	108	-2	0	100	-2	0	100	-2	0	100	-2	0	100	-2	0	100	-2	0	100	-2	0	100	-2	0	68	-2	0	64
-2	0	34	-2	22	-39	-2	22	-111	-2	22	-111	-2	22	-111	-2	22	-111	-2	22	-111	-2	22	-111	-2	22	-109	5	15	12	-2	22	-103	-2	22	-111	-2	22	-111	-2	22	-111	-2	22	-111	-2	22	-111	-2	22	-111	-2	22	-111	-2	22	-77	-2	0	72
-2	0	50	-2	22	-56	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	16	-2	22	1	-2	22	-128	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	50	-2	0	-56
-2	0	50	-2	22	-56	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	50	-2	0	-56
-2	0	50	-2	22	-56	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	50	-2	0	-56
-2	0	50	-2	22	-56	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	50	-2	0	-56
-2	0	50	-2	22	-56	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	50	-2	0	-56
-2	0	50	-2	22	-56	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	50	-2	0	-56
-2	0	50	-2	22	-56	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	50	-2	0	-56
-2	0	50	-2	22	-56	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	50	-2	0	-56
-2	0	50	-2	22	-56	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	50	-2	0	-56
-2	0	50	-2	22	-56	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	50	-2	0	-56
-2	0	50	-2	22	-56	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	0	-2	22	50	-2	0	-56
-2	0	18	-2	22	-20	-2	22	100	-2	22	100	-2	22	100	-2	22	100	-2	22	100	-2	22	100	-2	22	100	-2	22	100	-2	22	100	-2	22	100	-2	22	100	-2	22	100	-2	22	100	-2	22	100	-2	22	100	-2	22	100	-2	22	118	-2	0	-120
-2	0	16	-2	0	17	-2	0	-111	-2	0	-111	-2	0	-111	-2	0	-111	-2	0	-111	-2	0	-111	-2	0	-111	-2	0	-111	-2	0	-111	-2	0	-111	-2	0	-111	-2	0	-111	-2	0	-111	-2	0	-111	-2	0	-111	-2	0	-111	-2	0	-127	-2	0	-128
