-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0
-1	0	0	5	12	0	5	13	0	5	14	0	5	15	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	5	12	0	5	13	0	5	14	0	5	15	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	5	12	0	5	13	0	5	14	0	5	15	0	-1	0	0	-1	0	0	-1	0	0
-1	0	0	5	12	1	5	13	1	5	14	1	5	15	1	-1	0	0	-1	0	0	-1	0	0	-1	0	0	1	4	4	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	5	12	1	5	13	1	5	14	1	5	15	1	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	5	6	18	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	5	12	1	5	13	1	5	14	1	5	15	1	-1	0	0	-1	0	0	-1	0	0
-1	0	0	5	12	2	5	13	2	5	14	2	5	15	2	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	5	12	2	5	13	2	5	14	2	5	15	2	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	1	5	4	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	5	5	19	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	5	12	2	5	13	2	5	14	2	5	15	2	-1	0	0	-1	0	0	-1	0	0
-1	0	0	5	12	3	5	13	3	5	14	3	5	15	3	-1	0	0	-1	0	0	5	6	18	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	5	12	3	5	13	3	5	14	3	5	15	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	5	12	3	5	13	3	5	14	3	5	15	3	-1	0	0	-1	0	0	-1	0	0
-1	0	0	5	12	4	5	13	4	5	14	4	5	15	4	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	5	12	4	5	13	4	5	14	4	5	15	4	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	5	11	15	5	9	15	5	8	15	5	8	15	5	8	15	5	8	15	5	9	15	5	12	15	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	5	12	4	5	13	4	5	14	4	5	15	4	-1	0	0	-1	0	0	-1	0	0
-1	0	0	5	12	5	5	13	5	5	14	5	5	15	5	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	5	12	5	5	13	5	5	14	5	5	15	5	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	5	8	16	5	9	16	5	8	16	5	8	16	5	8	16	5	8	16	5	9	16	5	10	16	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	5	12	5	5	13	5	5	14	5	5	15	5	-1	0	0	-1	0	0	-1	0	0
-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	1	3	6	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	5	8	16	5	9	17	5	8	17	5	8	17	5	8	17	5	8	17	5	9	16	5	10	16	-1	0	0	-1	0	0	5	6	18	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0
-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	5	5	19	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	5	11	16	5	11	18	5	11	18	5	11	18	5	11	18	5	11	18	5	11	18	5	12	16	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0
-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	5	11	17	-1	0	0	-1	0	0	-1	0	0	5	12	11	-1	0	0	-1	0	0	5	12	17	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0
-1	0	0	-1	0	0	-1	0	0	5	0	16	5	1	16	5	2	16	-1	0	0	-1	0	0	-1	0	0	-1	0	0	5	0	16	5	1	16	5	2	16	-1	0	0	-1	0	0	-1	0	0	-1	0	0	5	0	16	5	1	16	5	2	16	-1	0	0	-1	0	0	-1	0	0	-1	0	0	5	0	16	5	1	16	5	2	16	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	5	12	12	-1	0	0	-1	0	0	-1	0	0	5	0	16	5	1	16	5	2	16	-1	0	0	-1	0	0	-1	0	0	5	0	16	5	1	16	5	2	16	-1	0	0	-1	0	0	-1	0	0	-1	0	0	5	0	16	5	1	16	5	2	16
-1	0	0	-1	0	0	-1	0	0	5	0	17	5	1	17	5	2	17	-1	0	0	-1	0	0	-1	0	0	-1	0	0	5	0	17	5	1	17	5	2	17	-1	0	0	-1	0	0	-1	0	0	-1	0	0	5	0	17	5	1	17	5	2	17	-1	0	0	-1	0	0	-1	0	0	-1	0	0	5	0	17	5	1	17	5	2	17	-1	0	0	-1	0	0	-1	0	0	-1	0	0	5	8	4	5	9	1	5	9	4	-1	0	0	-1	0	0	5	0	17	5	1	17	5	2	17	-1	0	0	-1	0	0	-1	0	0	5	0	17	5	1	17	5	2	17	-1	0	0	-1	0	0	-1	0	0	-1	0	0	5	0	17	5	1	17	5	2	17
5	8	0	5	9	0	5	10	0	5	8	0	5	9	0	5	10	0	5	8	0	5	9	0	5	10	0	5	8	0	5	9	0	5	10	0	5	8	0	5	9	0	5	10	0	5	8	0	5	9	0	5	10	0	5	8	0	5	9	0	5	10	0	5	8	0	5	9	0	5	10	0	5	8	0	5	9	0	5	10	0	5	8	0	5	9	0	5	10	0	5	8	0	5	9	0	5	10	0	5	8	0	5	9	0	5	10	0	5	8	0	5	9	0	5	10	0	5	8	0	5	9	0	5	10	0	5	8	0	5	9	0	5	10	0	5	8	0	5	9	0	5	10	0	5	8	0	5	9	0	5	10	0	-1	0	0
5	8	1	5	9	1	5	10	1	5	8	1	5	9	1	5	10	1	5	8	1	5	9	1	5	10	1	5	8	1	5	9	1	5	10	1	5	8	1	5	9	1	5	10	1	5	8	1	5	9	1	5	10	1	5	8	1	5	9	1	5	10	1	5	8	1	5	9	1	5	10	1	5	8	1	5	9	1	5	10	1	5	8	1	5	9	1	5	10	1	5	8	1	5	9	1	5	10	1	5	8	1	5	9	1	5	10	1	5	8	1	5	9	1	5	10	1	5	8	1	5	9	1	5	10	1	5	8	1	5	9	1	5	10	1	5	8	1	5	9	1	5	10	1	5	8	1	5	9	1	5	10	1	-1	0	0
5	8	2	5	9	2	5	10	2	5	8	2	5	9	2	5	10	2	5	8	2	5	9	2	5	10	2	5	8	2	5	9	2	5	10	2	5	8	2	5	9	2	5	10	2	5	8	2	5	9	2	5	10	2	5	8	2	5	9	2	5	10	2	5	8	2	5	9	2	5	10	2	5	8	2	5	9	2	5	10	2	5	8	2	5	9	2	5	10	2	5	8	2	5	9	2	5	10	2	5	8	2	5	9	2	5	10	2	5	8	2	5	9	2	5	10	2	5	8	2	5	9	2	5	10	2	5	8	2	5	9	2	5	10	2	5	8	2	5	9	2	5	10	2	5	8	2	5	9	2	5	10	2	-1	0	0
-1	0	0	-1	0	0	-1	0	0	5	0	16	5	1	16	5	2	16	-1	0	0	-1	0	0	-1	0	0	-1	0	0	5	0	16	5	1	16	5	2	16	-1	0	0	-1	0	0	-1	0	0	-1	0	0	5	0	16	5	1	16	5	2	16	-1	0	0	-1	0	0	-1	0	0	-1	0	0	5	0	16	5	1	16	5	2	16	-1	0	0	-1	0	0	-1	0	0	5	0	16	5	1	16	5	2	16	-1	0	0	-1	0	0	-1	0	0	5	0	16	5	1	16	5	2	16	-1	0	0	-1	0	0	-1	0	0	5	0	16	5	1	16	5	2	16	-1	0	0	-1	0	0	-1	0	0	-1	0	0	5	0	16	5	1	16	5	2	16
