-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	34	6	20	1	6	21	1	6	20	1	6	21	1	6	20	1	6	21	1	6	20	1	6	21	1	6	20	1	6	21	1	6	20	1	6	21	1	6	20	1	6	21	1	6	20	1
-2	16	0	-2	16	32	-2	16	36	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	68	-2	16	64	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	50	6	20	2	6	21	2	6	20	2	6	21	2	6	20	2	6	21	2	6	20	2	6	21	2	6	20	2	6	21	2	6	20	2	6	21	2	6	20	2	6	21	2	6	20	2
-2	16	0	-2	16	34	5	14	17	5	15	17	5	16	17	5	17	17	5	18	17	5	19	17	5	20	17	5	21	17	5	22	17	5	23	17	-2	16	72	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	50	6	20	13	6	17	13	6	20	3	6	21	3	6	20	3	6	21	3	6	20	3	6	21	3	6	20	3	6	21	3	6	20	3	6	21	3	6	20	3	6	21	3	6	17	13
-2	16	0	-2	16	50	5	14	18	5	15	18	5	16	18	5	17	18	5	18	18	5	19	18	5	20	18	5	21	18	5	22	18	5	23	18	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	50	6	20	13	6	17	13	6	17	13	6	17	13	6	17	13	6	17	13	6	17	13	6	17	13	6	17	13	6	17	13	6	17	13	6	17	13	6	17	13	6	17	13	6	18	13
-2	16	0	-2	16	50	5	14	19	5	15	19	5	16	19	5	17	19	5	18	19	5	19	19	5	20	19	5	21	19	5	22	19	5	23	19	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	50	6	20	13	6	17	13	6	17	13	6	17	13	6	17	13	6	17	13	6	17	13	6	17	13	6	17	13	6	17	13	6	17	13	6	17	13	6	17	13	6	17	13	6	18	13
-2	16	0	-2	16	50	5	14	20	5	15	20	5	16	20	5	17	20	5	18	20	5	19	20	5	20	20	5	21	20	5	22	20	5	23	20	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	50	6	20	13	6	17	13	6	17	13	6	17	13	6	17	13	6	17	13	6	17	13	6	17	13	6	17	13	6	17	13	6	17	13	6	17	13	6	17	13	6	17	13	6	22	13
-2	16	0	-2	16	50	5	14	21	5	15	21	5	16	21	5	17	21	5	18	21	5	19	21	5	20	21	5	21	21	5	22	21	5	23	21	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	18	6	20	14	6	21	14	6	22	14	6	20	14	6	21	14	6	22	14	6	20	14	6	21	14	6	22	14	6	20	14	6	21	14	6	22	14	6	20	14	6	21	14	6	22	14
-2	16	0	-2	16	50	5	14	22	5	15	22	5	16	22	5	17	22	5	18	22	5	19	22	5	20	22	5	21	22	5	22	22	5	23	22	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	32	-2	16	36	-2	16	100	-2	16	68	-2	16	64	-2	16	0	-2	16	0	-2	16	0	-2	16	16	-2	16	17	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-127
-2	16	0	-2	16	18	5	14	23	5	15	23	5	16	23	5	17	23	5	18	23	5	19	23	5	20	23	5	21	23	5	22	23	5	23	23	-2	16	-120	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	2	0	2	9	0	2	9	0	3	9	-2	16	8	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0
-2	16	0	-2	16	16	-2	16	17	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-127	-2	16	-128	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	16	-2	16	17	-2	16	-111	-2	16	-127	-2	16	-128	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0
